"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_3.7",21.0297706521451,-0.748165396293503,0.285046070895428,-2.62471744986085,0.00867208983170334,0.0393730758956923,"sp|P82920|RT21_BOVIN",1.12e-21,"28S ribosomal protein S21, mitochondrial OS=Bos taurus GN=MRPS21 PE=1 SV=3","tr|A7SJ67|A7SJ67_NEMVE",5.13e-34,"Predicted protein OS=Nematostella vectensis GN=v1g120285 PE=4 SV=1","gb|EDO36220.1|",7.95e-34,"predicted protein [Nematostella vectensis]","GO:0005743; GO:0005763; GO:0003735; GO:0032543","GO:0044391; GO:0003735; GO:0006412"
"evm.TU.chromosome_13.1268",7.66918217441529,-1.49998209136421,0.57157409910491,-2.62430032031402,0.0086827187888574,0.0394111760331131,"sp|P24507|SY63_DIPOM",2.06e-38,"Synaptotagmin-C OS=Diplobatis ommata GN=P65-C PE=2 SV=1","tr|A0A2B4SYT0|A0A2B4SYT0_STYPI",0,"Synaptotagmin-C OS=Stylophora pistillata GN=P65-C PE=4 SV=1","ref|XP_020625924.1|",0,"synaptotagmin-C-like [Orbicella faveolata]","GO:0030054; GO:0016021; GO:0030672; GO:0046872; GO:0017156","GO:0005544; GO:0006887"
"evm.TU.chromosome_2.1942",9.59838223558389,0.873654113100819,0.332942840669447,2.62403634012422,0.00868945133240167,0.0394315751343606,"sp|Q86TL2|STIMA_HUMAN",1.3e-75,"Store-operated calcium entry regulator STIMATE OS=Homo sapiens GN=STIMATE PE=1 SV=1","tr|A0A2B4SJU2|A0A2B4SJU2_STYPI",9.27e-163,"Transmembrane protein 110 OS=Stylophora pistillata GN=TMEM110 PE=4 SV=1","ref|XP_022783984.1|",1.05e-170,"store-operated calcium entry regulator STIMATE-like [Stylophora pistillata]","GO:0032541; GO:0005789; GO:0016021; GO:0005246; GO:0032237; GO:0035584; GO:0051533","GO:0016021"
"evm.TU.chromosome_5.1889",2.55939175816678,-3.21412399024941,1.2254642139338,-2.62278078274673,0.00872153694333425,0.039540354991934,NA,NA,NA,"tr|A0A2B4R6H1|A0A2B4R6H1_STYPI",3.71e-71,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene24126 PE=4 SV=1","gb|PFX11988.1|",5.75e-71,"hypothetical protein AWC38_SpisGene24126 [Stylophora pistillata]",NA,""
"evm.TU.chromosome_1.295",12.6120402793735,-0.799649948517339,0.304910823059234,-2.6225699058311,0.00872693624866308,0.039550735517481,"sp|Q6ZS30|NBEL1_HUMAN",0,"Neurobeachin-like protein 1 OS=Homo sapiens GN=NBEAL1 PE=2 SV=3","tr|A0A2B4RYE7|A0A2B4RYE7_STYPI",0,"Neurobeachin-like protein 2 OS=Stylophora pistillata GN=nbeal2 PE=4 SV=1","ref|XP_020618386.1|",0,"neurobeachin-like protein 1 [Orbicella faveolata]","",""
"evm.TU.chromosome_12.1852",1.24904900226221,2.16157116093078,0.824329245254029,2.62221821362732,0.00873594764239957,0.0395712146229135,"sp|P55039|DRG2_HUMAN",0,"Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens GN=DRG2 PE=1 SV=1","tr|A0A2B4SVN9|A0A2B4SVN9_STYPI",0,"Developmentally-regulated GTP-binding protein 2 OS=Stylophora pistillata GN=DRG2 PE=4 SV=1","ref|XP_020630130.1|",0,"developmentally-regulated GTP-binding protein 2-like [Orbicella faveolata]","GO:0005829; GO:0043231; GO:0016020; GO:0005739; GO:0005654; GO:0005525; GO:0007165","GO:0005525"
"evm.TU.chromosome_12.1448",1.1845153331227,-2.96967370318877,1.13280572309542,-2.62152074503478,0.00875384344989291,0.0396420838594636,"sp|Q9FPW6|POB1_ARATH",5.52e-16,"BTB/POZ domain-containing protein POB1 OS=Arabidopsis thaliana GN=POB1 PE=1 SV=2","tr|A0A2B4SML7|A0A2B4SML7_STYPI",0,"BTB/POZ domain-containing protein POB1 OS=Stylophora pistillata GN=POB1 PE=4 SV=1","ref|XP_020623862.1|",0,"uncharacterized protein LOC110061354 [Orbicella faveolata]","GO:0031463; GO:0005634; GO:0046982; GO:0042803; GO:0016567; GO:0010114",""
"evm.TU.chromosome_4.1236",10.4223425283776,0.765457298452418,0.292083993858758,2.62067526652134,0.0087755808481559,0.0397098978220176,"sp|Q99LB0|TDIF1_MOUSE",1.29e-53,"Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Mus musculus GN=Dnttip1 PE=1 SV=1","tr|A0A2B4S478|A0A2B4S478_STYPI",0,"Deoxynucleotidyltransferase terminal-interacting protein 1 OS=Stylophora pistillata GN=Dnttip1 PE=4 SV=1","ref|XP_020627516.1|",0,"deoxynucleotidyltransferase terminal-interacting protein 1-like [Orbicella faveolata]","GO:0000118; GO:0005730; GO:0005654; GO:0005634; GO:0003677; GO:0008047; GO:0031491; GO:0042803; GO:0006355; GO:0006351","GO:0016740"
"evm.TU.chromosome_12.1147",1.88740201995215,-2.10148106593956,0.80191605401358,-2.62057487865678,0.00877816503810614,0.0397113906808623,NA,NA,NA,"tr|A0A2B4RTM0|A0A2B4RTM0_STYPI",2.42e-35,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene13700 PE=4 SV=1","ref|XP_020627597.1|",5.33e-53,"uncharacterized protein LOC110064834 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_6.2133",0.980925646131336,3.25414495533093,1.24198544275072,2.62011521497686,0.00879000641255918,0.0397547504399595,NA,NA,NA,"tr|A0A2B4SWI9|A0A2B4SWI9_STYPI",1.14e-32,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene1730 PE=4 SV=1","ref|XP_020612040.1|",8.48e-53,"tenascin-like [Orbicella faveolata]",NA,"GO:0016021"
"evm.TU.chromosome_7.114",1.5349693769663,2.40283062786868,0.917221993114133,2.61968274409844,0.00880116030296663,0.0397949794396972,"sp|Q7YRN1|SFRP4_MACMU",1.16e-09,"Secreted frizzled-related protein 4 OS=Macaca mulatta GN=SFRP4 PE=2 SV=1","tr|A0A2B4SX47|A0A2B4SX47_STYPI",3.71e-133,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene1175 PE=4 SV=1","ref|XP_020626148.1|",6.41e-154,"frizzled-like [Orbicella faveolata]","GO:0005576; GO:0016021; GO:0004930; GO:0042813; GO:0017147; GO:0060349; GO:0060070; GO:0030154; GO:0090090; GO:2000051; GO:0035567; GO:0030510","GO:0016021"
"evm.TU.chromosome_14.6870",0.816638421029407,-3.15880040292866,1.20590956794148,-2.61943390027232,0.00880758398357023,0.0398138053514429,"sp|O75897|ST1C4_HUMAN",8.76e-62,"Sulfotransferase 1C4 OS=Homo sapiens GN=SULT1C4 PE=1 SV=2","tr|A0A2B4RG64|A0A2B4RG64_STYPI",1.03e-150,"Sulfotransferase family cytosolic 1B member 1 OS=Stylophora pistillata GN=SULT1B1 PE=4 SV=1","ref|XP_020609253.1|",0,"sulfotransferase family cytosolic 1B member 1-like [Orbicella faveolata]","GO:0005829; GO:0004062; GO:0008146; GO:0050427; GO:0006068; GO:0051923","GO:0008146"
"evm.TU.chromosome_3.1023",33.1367725822547,-0.743310051920175,0.283867173847888,-2.61851358804341,0.00883137742826038,0.0399111197476231,"sp|Q9D180|CFA57_MOUSE",0,"Cilia- and flagella-associated protein 57 OS=Mus musculus GN=Cfap57 PE=1 SV=3","tr|A0A2B4S6V1|A0A2B4S6V1_STYPI",0,"WD repeat-containing protein 65 OS=Stylophora pistillata GN=Wdr65 PE=4 SV=1","ref|XP_022792430.1|",0,"cilia- and flagella-associated protein 57-like [Stylophora pistillata]","",""
"evm.TU.chromosome_5.1792",11.5763589751133,0.885405750344933,0.338163614814713,2.618276217653,0.00883752363116577,0.0399286525485038,"sp|Q8INF0|GCY8E_DROME",0,"Soluble guanylate cyclase 88E OS=Drosophila melanogaster GN=Gyc88E PE=1 SV=4","tr|A0A2B4SR51|A0A2B4SR51_STYPI",0,"Soluble guanylate cyclase 88E OS=Stylophora pistillata GN=Gyc88E PE=4 SV=1","ref|XP_020605604.1|",0,"soluble guanylate cyclase 88E-like [Orbicella faveolata]","GO:0008074; GO:0005886; GO:0070025; GO:0005525; GO:0003924; GO:0004383; GO:0020037; GO:0046872; GO:0070026; GO:0019825; GO:0019826; GO:0046982; GO:0042803; GO:0006182; GO:0035556; GO:0001666; GO:0000302; GO:0007165","GO:0005622; GO:0004383; GO:0020037; GO:0000166; GO:0035556"
"evm.TU.chromosome_10.2568",8.70365758449867,-0.988794490742475,0.377758259127935,-2.61753242146216,0.00885680741119103,0.0400055177834721,"sp|Q54QR3|RB32A_DICDI",1.05e-16,"Ras-related protein Rab-32A OS=Dictyostelium discoideum GN=rab32A PE=1 SV=1","tr|A0A2B4SP84|A0A2B4SP84_STYPI",0,"Ras-related protein Rab-32A OS=Stylophora pistillata GN=rab32A PE=4 SV=1","ref|XP_020605601.1|",0,"uncharacterized protein LOC110044400 isoform X1 [Orbicella faveolata]","GO:0042470; GO:0005739; GO:0045335; GO:0005802; GO:0005525; GO:0003924; GO:0032438; GO:0016192","GO:0003677; GO:0005525; GO:0003924"
"evm.TU.chromosome_10.3266",3.15748070849345,-1.22096142387001,0.466510611708796,-2.61722111614506,0.00886488951534462,0.0400317594725226,"sp|Q8NHR9|PROF4_HUMAN",6.12e-33,"Profilin-4 OS=Homo sapiens GN=PFN4 PE=1 SV=1","tr|A0A2B4T1L0|A0A2B4T1L0_STYPI",3.02e-86,"Profilin-4 OS=Stylophora pistillata GN=PFN4 PE=4 SV=1","ref|XP_020622794.1|",1.77e-87,"profilin-4-like [Orbicella faveolata]","GO:0015629; GO:0005938; GO:0003785; GO:0008289; GO:0042989","GO:0003779"
"evm.TU.chromosome_7.102",1.54196252174208,-1.98256209112663,0.757680480006647,-2.61662025542645,0.00888050768496502,0.0400920100918359,"sp|Q61089|FZD6_MOUSE",6.41e-08,"Frizzled-6 OS=Mus musculus GN=Fzd6 PE=1 SV=1","tr|A0A2B4SXW0|A0A2B4SXW0_STYPI",0,"Frizzled-4 OS=Stylophora pistillata GN=Fzd4 PE=4 SV=1","ref|XP_022790846.1|",0,"uncharacterized protein LOC111330276 [Stylophora pistillata]","GO:0045177; GO:0016324; GO:0016327; GO:0009986; GO:0030659; GO:0016021; GO:0005886; GO:0004930; GO:0031625; GO:0042813; GO:0017147; GO:0060070; GO:0033278; GO:0035880; GO:0048105; GO:0001736; GO:0001942; GO:0042472; GO:0030901; GO:0090090; GO:0043433; GO:0001843; GO:0035567; GO:0030168; GO:0060071","GO:0016021; GO:0007275; GO:0016055"
"evm.TU.chromosome_13.1692",1.46737446818807,-2.74437385232562,1.04950169180332,-2.61493037482395,0.00892456459679961,0.0402805867120733,"sp|C1DQR0|UNG_AZOVD",9.77e-40,"Uracil-DNA glycosylase OS=Azotobacter vinelandii (strain DJ / ATCC BAA-1303) GN=ung PE=3 SV=1","tr|A0A2B4QZX5|A0A2B4QZX5_STYPI",1.48e-142,"Uracil-DNA glycosylase OS=Stylophora pistillata GN=ung PE=4 SV=1","ref|XP_020632804.1|",2.19e-176,"uncharacterized protein LOC110069624 [Orbicella faveolata]","GO:0005737; GO:0004844; GO:0006284","GO:0004844; GO:0006284"
"evm.TU.chromosome_13.3220",150.55246567676,1.22885632251111,0.469975023173237,2.61472687253456,0.00892988325762286,0.0402839496712636,"sp|Q9WU63|HEBP2_MOUSE",3.82e-36,"Heme-binding protein 2 OS=Mus musculus GN=Hebp2 PE=1 SV=1","tr|C3Y7T4|C3Y7T4_BRAFL",2.35e-61,"Uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_261932 PE=4 SV=1","ref|XP_020627351.1|",3.64e-121,"heme-binding protein 2-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0005739; GO:0010917; GO:0035794; GO:0010940",""
"evm.TU.chromosome_7.2802",23.2690877104474,-1.06813842444876,0.408574337379434,-2.61430620263554,0.00894088670658891,0.0403232617059064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evm.TU.chromosome_14.2504",3.10931448971848,-1.8015772741165,0.689165688399136,-2.61414243982661,0.00894517351864809,0.0403322694406206,NA,NA,NA,"tr|A0A210QA23|A0A210QA23_MIZYE",8.81e-15,"Uncharacterized protein OS=Mizuhopecten yessoensis GN=KP79_PYT07068 PE=4 SV=1","gb|KXJ18259.1|",1.58e-21,"hypothetical protein AC249_AIPGENE15566 [Exaiptasia pallida]",NA,""
"evm.TU.chromosome_10.1765",12.6685555371369,0.595873731366503,0.228087784782953,2.61247542008237,0.00898891558551041,0.0404890767532818,"sp|O55029|COPB2_MOUSE",0,"Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=1 SV=2","tr|A0A2B4SWN9|A0A2B4SWN9_STYPI",0,"Coatomer subunit beta OS=Stylophora pistillata GN=Copb2 PE=4 SV=1","ref|XP_022809613.1|",0,"coatomer subunit beta'-like isoform X1 [Stylophora pistillata]","GO:0030126; GO:0005829; GO:0005794; GO:0000139; GO:0005198; GO:0006888; GO:0006891; GO:0006886; GO:0006890; GO:1901998","GO:0030663; GO:0000139; GO:0030117; GO:0005198; GO:0006886; GO:0016192"
"evm.TU.chromosome_1.1286",5.41861935065921,1.68075080008344,0.643468176585156,2.61201852903289,0.00900093756416001,0.0405214710274068,"sp|Q9Y334|VWA7_HUMAN",2.11e-23,"von Willebrand factor A domain-containing protein 7 OS=Homo sapiens GN=VWA7 PE=2 SV=4","tr|A0A2B4RE20|A0A2B4RE20_STYPI",0,"von Willebrand factor A domain-containing protein 7 OS=Stylophora pistillata GN=Vwa7 PE=4 SV=1","ref|XP_020629106.1|",0,"von Willebrand factor A domain-containing protein 7-like [Orbicella faveolata]","GO:0005576",""
"evm.TU.chromosome_10.3146",4.520197072196,-1.97739820574006,0.757236492204335,-2.61133506651772,0.00901894802460292,0.0405770813422377,"sp|P79100|TRPC4_BOVIN",1.52e-18,"Short transient receptor potential channel 4 OS=Bos taurus GN=TRPC4 PE=2 SV=2","tr|A0A2B4SBX9|A0A2B4SBX9_STYPI",0,"Short transient receptor potential channel 2 OS=Stylophora pistillata GN=Trpc2 PE=4 SV=1","ref|XP_020608601.1|",0,"uncharacterized protein LOC110047196 isoform X1 [Orbicella faveolata]","GO:0005887; GO:0015279; GO:0006828; GO:0051480","GO:0016021; GO:0005262"
"evm.TU.chromosome_14.5490",9.65476100970312,1.32234712071172,0.50639658680772,2.6112875859762,0.00902020041645111,0.0405770813422377,"sp|Q26636|CATL_SARPE",1.96e-130,"Cathepsin L OS=Sarcophaga peregrina PE=1 SV=1","tr|A7SHX1|A7SHX1_NEMVE",7.18e-173,"Predicted protein OS=Nematostella vectensis GN=v1g190019 PE=3 SV=1","ref|XP_020631218.1|",0,"cathepsin L1-like [Orbicella faveolata]","GO:0005764; GO:0008234; GO:0030154; GO:0007275","GO:0005615; GO:0005764; GO:0004197; GO:0051603"
"evm.TU.chromosome_5.475",7.35337231439662,0.862109096975843,0.330139536601543,2.61134763152089,0.00901861662413107,0.0405770813422377,"sp|Q5ZHN3|WIPI2_CHICK",0,"WD repeat domain phosphoinositide-interacting protein 2 OS=Gallus gallus GN=WIPI2 PE=2 SV=1","tr|A0A2B4SNM0|A0A2B4SNM0_STYPI",0,"WD repeat domain phosphoinositide-interacting protein 2 OS=Stylophora pistillata GN=WIPI2 PE=4 SV=1","ref|XP_020611357.1|",0,"WD repeat domain phosphoinositide-interacting protein 2-like [Orbicella faveolata]","GO:0005776; GO:0005829; GO:0019898; GO:0005654; GO:0034045; GO:0043234; GO:0080025; GO:0032266; GO:0000045; GO:0000422; GO:0044804; GO:0006497; GO:0061739; GO:0034497; GO:0098792","GO:0000407; GO:0080025; GO:0032266; GO:0000045"
"evm.TU.chromosome_11.910",3.04873446680971,1.25262533428687,0.479801146969848,2.61071767376493,0.00903524508520985,0.0406343827983295,NA,NA,NA,"tr|A0A2B4RQG6|A0A2B4RQG6_STYPI",0,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene16820 PE=4 SV=1","ref|XP_020627451.1|",0,"uncharacterized protein LOC110064705 isoform X1 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_14.177",5.81151413172239,1.82318406857636,0.698435022931183,2.61038465815309,0.00904404647245435,0.0406635841395497,"sp|Q9MAG3|AB24G_ARATH",1.08e-82,"ABC transporter G family member 24 OS=Arabidopsis thaliana GN=ABCG24 PE=2 SV=2","tr|A0A2B4SE10|A0A2B4SE10_STYPI",0,"Putative white-brown complex-like protein 30 OS=Stylophora pistillata GN=WBC30 PE=4 SV=1","ref|XP_020631018.1|",0,"ABC transporter G family member 24-like [Orbicella faveolata]","GO:0016021; GO:0005886; GO:0005524; GO:0042626","GO:0016021; GO:0005524; GO:0016887"
"evm.TU.chromosome_10.2063",2.62566092866123,-2.06953225180963,0.792893522847787,-2.61010109450335,0.00905154690987924,0.0406869227773495,NA,NA,NA,"tr|A0A2B4SL67|A0A2B4SL67_STYPI",9.28e-103,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene6081 PE=4 SV=1","gb|PFX29165.1|",1.44e-102,"uncharacterized protein LOC111325243 [Stylophora pistillata]",NA,"GO:0016021"
"evm.TU.chromosome_11.343",3.90641063632692,1.44819266675748,0.554890880130341,2.60986928892633,0.00905768243887368,0.0406937347215503,"sp|O77475|CPESY_DROME",2.16e-33,"Ceramide phosphoethanolamine synthase OS=Drosophila melanogaster GN=CG4585 PE=1 SV=1","tr|A0A2B4SFT8|A0A2B4SFT8_STYPI",0,"Ceramide phosphoethanolamine synthase OS=Stylophora pistillata GN=AWC38_SpisGene7633 PE=4 SV=1","ref|XP_020618189.1|",0,"ceramide phosphoethanolamine synthase-like [Orbicella faveolata]","GO:0000139; GO:0016021; GO:0005886; GO:0016740; GO:0006665","GO:0016021"
"evm.TU.chromosome_1.1535",57.2963280710032,0.429132125631737,0.16445934498092,2.60935081361003,0.00907141910782701,0.040734672190538,"sp|Q15147|PLCB4_HUMAN",0,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 OS=Homo sapiens GN=PLCB4 PE=1 SV=3","tr|A0A2B4SJZ9|A0A2B4SJZ9_STYPI",0,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4 OS=Stylophora pistillata GN=PLCB4 PE=4 SV=1","gb|PFX28812.1|",0,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4-like [Stylophora pistillata]","GO:0005829; GO:0030425; GO:0005634; GO:0014069; GO:0005790; GO:0005509; GO:0004435; GO:0004629; GO:0004871; GO:0007186; GO:0043647; GO:0035556; GO:0016042","GO:0005622; GO:0005509; GO:0004435; GO:0004871; GO:0035556; GO:0016042"
"evm.TU.chromosome_4.624",5.24997003572143,-1.04418355663487,0.400164613785218,-2.60938503971599,0.00907051173617738,0.040734672190538,"sp|Q9BW91|NUDT9_HUMAN",7.29e-109,"ADP-ribose pyrophosphatase, mitochondrial OS=Homo sapiens GN=NUDT9 PE=1 SV=1","tr|A0A2B4RV84|A0A2B4RV84_STYPI",0,"ADP-ribose pyrophosphatase, mitochondrial OS=Stylophora pistillata GN=NUDT9 PE=4 SV=1","ref|XP_020613707.1|",0,"ADP-ribose pyrophosphatase, mitochondrial-like [Orbicella faveolata]","GO:0070062; GO:0005622; GO:0005759; GO:0005739; GO:0043262; GO:0047631; GO:0019144; GO:0046032; GO:0046709; GO:0034656","GO:0016787"
"evm.TU.chromosome_10.2141",1.22135060932531,2.3550431886158,0.902853627402393,2.6084440679399,0.00909548746316155,0.0408244621865805,NA,NA,NA,"tr|A0A2B4RIB5|A0A2B4RIB5_STYPI",4.88e-157,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene19173 PE=4 SV=1","ref|XP_020622056.1|",2.12e-175,"TNFAIP3-interacting protein 1-like [Orbicella faveolata]",NA,""
"evm.TU.chromosome_11.1658",2.17995271302842,2.525651981805,0.968267827858446,2.60842290649177,0.00909604984572709,0.0408244621865805,"sp|B8V7S0|CPP1_ACRMI",2.26e-92,"CUB and peptidase domain-containing protein 1 (Fragment) OS=Acropora millepora PE=1 SV=1","tr|A0A2B4SGQ9|A0A2B4SGQ9_STYPI",0,"Transmembrane protease serine 5 OS=Stylophora pistillata GN=Tmprss5 PE=4 SV=1","gb|PFX28263.1|",0,"Transmembrane protease serine 5 [Stylophora pistillata]","GO:0005576; GO:0004252","GO:0016021; GO:0004252"
"evm.TU.chromosome_10.947",29.6855205843702,-0.765381816862907,0.29344747266415,-2.60824129754521,0.00910087752663104,0.0408357255499573,"sp|Q8BTI9|PK3CB_MOUSE",0,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2","tr|A0A2B4S5G5|A0A2B4S5G5_STYPI",0,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Stylophora pistillata GN=Pik3cb PE=4 SV=1","ref|XP_020609134.1|",0,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0030496; GO:0005730; GO:0005634; GO:0005942; GO:0005886; GO:0016303; GO:0035005; GO:0005524; GO:0043560; GO:0016301; GO:0046934; GO:0002250; GO:0060055; GO:0006914; GO:0060326; GO:0006874; GO:0040016; GO:0006897; GO:0001935; GO:0007156; GO:0006954; GO:0045087; GO:0014065; GO:0016310; GO:0030168; GO:0010628; GO:0033031; GO:0006468; GO:0001952; GO:0009611","GO:0005622; GO:0016303; GO:0048015"
"evm.TU.chromosome_12.3246",2.73475655711196,-1.7359584512358,0.665781357422342,-2.60740021011821,0.00912326585765854,0.0409257579191527,NA,NA,NA,"tr|A0A2B4SMD2|A0A2B4SMD2_STYPI",2.52e-167,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene4952 PE=4 SV=1","ref|XP_020606171.1|",2.75e-175,"integumentary mucin C.1-like [Orbicella faveolata]",NA,""
"evm.TU.chromosome_10.3126",40.3658872330167,-1.06851992282648,0.409892925926567,-2.60682694245351,0.0091385534396328,0.0409734684124641,"sp|Q8WXI2|CNKR2_HUMAN",4.11e-15,"Connector enhancer of kinase suppressor of ras 2 OS=Homo sapiens GN=CNKSR2 PE=1 SV=1","tr|A0A2B4S1M4|A0A2B4S1M4_STYPI",0,"Interactor protein for cytohesin exchange factors 1 OS=Stylophora pistillata GN=IPCEF1 PE=4 SV=1","ref|XP_020625502.1|",0,"muscle M-line assembly protein unc-89-like [Orbicella faveolata]","GO:0005737; GO:0070062; GO:0043005; GO:0043025; GO:0014069; GO:0045211; GO:0042802; GO:0009966",""
"evm.TU.chromosome_13.3680",1.80238138349158,-2.26577155060501,0.869309227392857,-2.60640457872543,0.00914983142565996,0.0410135955202101,"sp|Q504Y2|PKDCC_HUMAN",2.58e-80,"Extracellular tyrosine-protein kinase PKDCC OS=Homo sapiens GN=PKDCC PE=2 SV=2","tr|A0A2B4SZL6|A0A2B4SZL6_STYPI",0,"Protein kinase domain-containing protein, cytoplasmic OS=Stylophora pistillata GN=Pkdcc PE=4 SV=1","ref|XP_020606050.1|",0,"extracellular tyrosine-protein kinase PKDCC-like [Orbicella faveolata]","GO:0005576; GO:0005794; GO:0005524; GO:0004715; GO:0004672; GO:0030282; GO:0030154; GO:0048566; GO:0035108; GO:0048286; GO:0035264; GO:0042997; GO:0060021; GO:0018108; GO:0030501; GO:0032332; GO:0015031; GO:0001501","GO:0016021; GO:0005524; GO:0004672"
"evm.TU.chromosome_13.3356",18.660582716438,-0.943831721691609,0.362180322661186,-2.60597183954289,0.00916139934159717,0.0410550014758524,"sp|Q9H4G4|GAPR1_HUMAN",1.23e-28,"Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3","tr|A0A2B4SVR7|A0A2B4SVR7_STYPI",0,"Golgi-associated plant pathogenesis-related protein 1 OS=Stylophora pistillata GN=GLIPR2 PE=4 SV=1","ref|XP_020612384.1|",0,"titin-like isoform X5 [Orbicella faveolata]","GO:0070062; GO:0000139; GO:0042803; GO:0010634; GO:0010718; GO:0070374","GO:0005576"
"evm.TU.chromosome_14.6402",4.000652252544,-1.52442141384179,0.585230535151226,-2.60482206972996,0.00919219825342899,0.0411720733364874,"sp|Q6DE14|E2F4_XENLA",1.11e-127,"Transcription factor E2F4 OS=Xenopus laevis GN=e2f4 PE=1 SV=1","tr|A0A2B4RKB0|A0A2B4RKB0_STYPI",0,"Transcription factor E2F5 OS=Stylophora pistillata GN=E2F5 PE=4 SV=1","ref|XP_020609755.1|",0,"transcription factor E2F5-like isoform X1 [Orbicella faveolata]","GO:0005634; GO:0005667; GO:0003677; GO:0003700; GO:0046983; GO:0098534; GO:0000278; GO:0044458; GO:1903251; GO:0045944; GO:0006351","GO:0005634; GO:0005667; GO:0003677; GO:0003700; GO:0046983; GO:0051726; GO:0006351"
"evm.TU.chromosome_10.1273",40.7560462453911,0.586058770623815,0.22501538719407,2.60452753001444,0.00920010295021874,0.0411970039580715,"sp|Q6NRQ7|SSU72_XENLA",2.59e-103,"RNA polymerase II subunit A C-terminal domain phosphatase SSU72 OS=Xenopus laevis GN=ssu72 PE=2 SV=1","tr|A7S9J1|A7S9J1_NEMVE",9.02e-110,"Predicted protein OS=Nematostella vectensis GN=v1g208854 PE=4 SV=1","ref|XP_022789857.1|",4.71e-134,"LOW QUALITY PROTEIN: RNA polymerase II subunit A C-terminal domain phosphatase SSU72-like [Stylophora pistillata]","GO:0005737; GO:0005634; GO:0004721; GO:0006397","GO:0005847; GO:0008420; GO:0070940; GO:0006378; GO:0006369"
