"Protein_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Swiss.Prot_Hit","SP_E.value","Swiss.Prot_Description","Trembl_Hit","TB_E.value","Trembl_Description","NCBI_hit","nr_E.value","NCBI_Description","GO_Swiss.Prot","GO_Trembl"
"evm.TU.chromosome_1.1023",41.4805063098685,-1.26426477238291,0.394148089223073,-3.20758823130404,0.00133852994928188,0.00926126660855237,"sp|P41515|TOP2A_CRIGR",0,"DNA topoisomerase 2-alpha OS=Cricetulus griseus GN=TOP2A PE=1 SV=1","tr|A0A2B4S1C7|A0A2B4S1C7_STYPI",0,"DNA topoisomerase 2-alpha OS=Stylophora pistillata GN=TOP2A PE=4 SV=1","ref|XP_020614938.1|",0,"DNA topoisomerase 2-alpha-like [Orbicella faveolata]","GO:0005814; GO:0000793; GO:0009330; GO:0030529; GO:0000228; GO:0005730; GO:0005654; GO:0005524; GO:0003682; GO:0008301; GO:0003918; GO:0042826; GO:0000287; GO:0008022; GO:0046982; GO:0042803; GO:0005080; GO:0043130; GO:0030263; GO:0006974; GO:0007059; GO:0006266; GO:0006265; GO:0040016; GO:0002244; GO:1905463; GO:0043065; GO:0045870; GO:0045944; GO:0042752; GO:0048511","GO:0005524; GO:0003677; GO:0003918; GO:0006265"
"evm.TU.chromosome_11.1887",2.79669897113832,-2.31794580191724,0.722766532596405,-3.20704639379255,0.00134105366612212,0.00926126660855237,"sp|Q6IUR5|NENF_RAT",2.92e-30,"Neudesin OS=Rattus norvegicus GN=Nenf PE=2 SV=1","tr|A0A2B4RU34|A0A2B4RU34_STYPI",8.47e-73,"Neudesin OS=Stylophora pistillata GN=NENF PE=4 SV=1","ref|XP_020601628.1|",1.19e-86,"probable steroid-binding protein 3 [Orbicella faveolata]","GO:0012505; GO:0005615; GO:0016020; GO:0005654; GO:0008083; GO:0046872; GO:0032099; GO:0043410",""
"evm.TU.chromosome_12.3087",4.74273587607382,-1.84949767080168,0.57670556009008,-3.20700509721597,0.00134124619313409,0.00926126660855237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"evm.TU.chromosome_4.199",1.88437553057889,-2.75535360490385,0.859004085919566,-3.20761408480873,0.00133840964099549,0.00926126660855237,"sp|Q9PVW8|SAL_SILAS",2.36e-12,"Rhamnose-binding lectin OS=Silurus asotus PE=1 SV=1","tr|A0A2B4SMB3|A0A2B4SMB3_STYPI",0,"Protein eva-1-like C OS=Stylophora pistillata GN=EVA1C PE=4 SV=1","ref|XP_020622283.1|",0,"uncharacterized protein LOC110059909 [Orbicella faveolata]","GO:0005576; GO:0030246","GO:0016021; GO:0030246"
"evm.TU.chromosome_1.105",13.9441100704206,-2.54404573072676,0.793419153941937,-3.20643346973312,0.00134391377399659,0.00927560540144087,"sp|P27113|LYAM2_RABIT",5.27e-06,"E-selectin OS=Oryctolagus cuniculus GN=SELE PE=2 SV=1","tr|A0A2B4RDT5|A0A2B4RDT5_STYPI",3.85e-07,"LINE-1 retrotransposable element ORF2 protein OS=Stylophora pistillata GN=Pol PE=4 SV=1","ref|XP_020625307.1|",1.14e-36,"perlucin-like protein [Orbicella faveolata]","GO:0016021; GO:0005886; GO:0030246; GO:0046872; GO:0007155",""
"evm.TU.chromosome_9.1570",27.1017027418127,-1.10010338792196,0.343395243869277,-3.20360694436625,0.00135717623973839,0.00935891084476892,"sp|P51692|STA5B_HUMAN",6.02e-108,"Signal transducer and activator of transcription 5B OS=Homo sapiens GN=STAT5B PE=1 SV=2","tr|A0A2B4SCW7|A0A2B4SCW7_STYPI",0,"Signal transducer and activator of transcription 5B OS=Stylophora pistillata GN=Stat5b PE=4 SV=1","ref|XP_020612806.1|",0,"signal transducer and activator of transcription 5B-like isoform X1 [Orbicella faveolata]","GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0003682; GO:0003700; GO:0035259; GO:0046983; GO:0004713; GO:0000978; GO:0004871; GO:0001077; GO:0006103; GO:0000255; GO:0071364; GO:0071363; GO:0032870; GO:0006101; GO:0006600; GO:0046449; GO:0019221; GO:0046543; GO:0046544; GO:0006631; GO:0007565; GO:0035723; GO:0038110; GO:0038111; GO:0006549; GO:0007259; GO:0060397; GO:0007595; GO:0019915; GO:0001553; GO:0097531; GO:0001779; GO:0043066; GO:0045647; GO:0006107; GO:0048541; GO:0042104; GO:0045579; GO:0045648; GO:0045588; GO:0050729; GO:0045086; GO:0045931; GO:0040018; GO:0032825; GO:0045954; GO:0032819; GO:0045944; GO:0042448; GO:0030856; GO:0040014; GO:0019218; GO:0006357; GO:0032355; GO:0070670; GO:0006105; GO:0033077; GO:0043029; GO:0019530; GO:0006573","GO:0005737; GO:0005634; GO:0003677; GO:0003700; GO:0004871; GO:0006351"
"evm.TU.chromosome_11.3163",9.36506757809487,-1.23835994731008,0.386601404229347,-3.20319567844982,0.00135911598903381,0.00936817103552287,"sp|Q8VE10|NAA40_MOUSE",1.91e-84,"N-alpha-acetyltransferase 40 OS=Mus musculus GN=Naa40 PE=1 SV=1","tr|A0A2B4S5G4|A0A2B4S5G4_STYPI",4.55e-104,"N-alpha-acetyltransferase 40 OS=Stylophora pistillata GN=Naa40 PE=4 SV=1","ref|XP_022792866.1|",1e-128,"N-alpha-acetyltransferase 40-like [Stylophora pistillata]","GO:0005737; GO:0005634; GO:0043998; GO:0010485; GO:1990189; GO:0043968; GO:0043967; GO:0006629; GO:0006474","GO:0008080"
"evm.TU.chromosome_4.102",55.6089895272769,0.65654555960792,0.204992463877367,3.20277900557694,0.00136108384812139,0.00937761676745623,"sp|E9PVA8|GCN1_MOUSE",0,"eIF-2-alpha kinase activator GCN1 OS=Mus musculus GN=Gcn1 PE=1 SV=1","tr|A0A1U7QQY9|A0A1U7QQY9_MESAU",0,"translational activator GCN1 isoform X1 OS=Mesocricetus auratus GN=Gcn1 PE=4 SV=1","ref|XP_020607760.1|",0,"eIF-2-alpha kinase activator GCN1-like [Orbicella faveolata]","GO:0005829; GO:0005844; GO:0045296; GO:0019901; GO:0019887; GO:0043022; GO:0034198; GO:1990253; GO:0033674; GO:0036003; GO:0006417","GO:0019901; GO:0019887; GO:0043022; GO:0033554; GO:0033674; GO:0006417"
"evm.TU.chromosome_5.1335",117.848541942505,0.819346830046784,0.255999375822641,3.20058135850471,0.00137150643294539,0.0094411374846833,"sp|P02259|H5_CHICK",1.52e-31,"Histone H5 OS=Gallus gallus PE=1 SV=2","tr|A0A2B4SQ72|A0A2B4SQ72_STYPI",1.3e-46,"Histone H5 OS=Stylophora pistillata GN=2 PE=4 SV=1","ref|XP_020611088.1|",1.77e-48,"histone H1-delta-like [Orbicella faveolata]","GO:0015629; GO:0005794; GO:0016604; GO:0005719; GO:0000786; GO:0005634; GO:0003680; GO:0031492; GO:0006325; GO:0030261; GO:0006334","GO:0000786; GO:0005634; GO:0003677; GO:0006334"
"evm.TU.chromosome_4.1282",21.4010491607948,0.899938262106228,0.281262131328976,3.1996424753449,0.00137598159197016,0.00946779091888278,"sp|Q5F371|SBNO1_CHICK",1.68e-61,"Protein strawberry notch homolog 1 OS=Gallus gallus GN=SBNO1 PE=2 SV=1","tr|A0A2B4S4A6|A0A2B4S4A6_STYPI",3.29e-137,"Protein strawberry notch-like 1 OS=Stylophora pistillata GN=SBNO1 PE=4 SV=1","ref|XP_020620497.1|",2.47e-175,"protein strawberry notch homolog 1-like [Orbicella faveolata]","GO:0006355","GO:0006355"
"evm.TU.chromosome_5.1974",24.6141598643797,-0.947276855875298,0.296148275057005,-3.19865734721216,0.0013806916520326,0.00948772131289476,"sp|A6H8T2|CASC1_DANRE",1.06e-146,"Protein CASC1 OS=Danio rerio GN=casc1 PE=2 SV=2","tr|A0A2B4SIY7|A0A2B4SIY7_STYPI",0,"Protein CASC1 OS=Stylophora pistillata GN=Casc1 PE=4 SV=1","gb|PFX29053.1|",0,"protein CASC1-like [Stylophora pistillata]","",""
"evm.TU.chromosome_5.2230",4.15490245737855,-1.75381352544182,0.548369766000361,-3.19823162067011,0.00138273171847825,0.0094975817599633,"sp|P50429|ARSB_MOUSE",7.11e-141,"Arylsulfatase B OS=Mus musculus GN=Arsb PE=1 SV=3","tr|A0A2B4SRJ9|A0A2B4SRJ9_STYPI",0,"Arylsulfatase B OS=Stylophora pistillata GN=Arsb PE=4 SV=1","ref|XP_020620263.1|",0,"arylsulfatase B-like isoform X2 [Orbicella faveolata]","GO:0009986; GO:0005764; GO:0004065; GO:0046872; GO:0003943; GO:0061580; GO:0008152; GO:0010976; GO:0010632","GO:0008484; GO:0008152"
"evm.TU.chromosome_10.3112",8.71615356592383,-1.11503130216056,0.348671798863331,-3.19793945422475,0.00138413337782996,0.00950177847035519,"sp|Q6PQD5|ATM_PIG",0,"Serine-protein kinase ATM OS=Sus scrofa GN=ATM PE=3 SV=2","tr|A0A2B4RUA9|A0A2B4RUA9_STYPI",0,"Serine-protein kinase ATM OS=Stylophora pistillata GN=ATM PE=4 SV=1","ref|XP_022799662.1|",0,"serine-protein kinase ATM-like [Stylophora pistillata]","GO:0031410; GO:0005634; GO:0005840; GO:0016303; GO:0005524; GO:0003677; GO:0016301; GO:0047485; GO:0004674; GO:0003735; GO:0000077; GO:0006975; GO:0006281; GO:0071044; GO:0016572; GO:0007094; GO:0002331; GO:0046777; GO:0090399; GO:0010212; GO:0000723; GO:0006412","GO:0005524; GO:0016301"
"evm.TU.chromosome_11.170_evm.TU.chromosome_11.171",22.7519570712715,-1.18095052938914,0.369294937351497,-3.19785193335889,0.0013845535114178,0.00950177847035519,"sp|Q9QXE5|TSSP_MOUSE",3.05e-98,"Thymus-specific serine protease OS=Mus musculus GN=Prss16 PE=2 SV=1","tr|A0A2B4RXV5|A0A2B4RXV5_STYPI",0,"Thymus-specific serine protease OS=Stylophora pistillata GN=PRSS16 PE=4 SV=1","gb|PFX21167.1|",0,"thymus-specific serine protease-like isoform X1 [Stylophora pistillata]","GO:0005768; GO:0005764; GO:0008239; GO:0008236; GO:0006508","GO:0008236"
"evm.TU.chromosome_14.7096",16.4655940775679,-1.40326252678498,0.438836679197918,-3.19768741607877,0.00138534357553367,0.00950304520017526,"sp|Q9D5D8|CDYL2_MOUSE",2.49e-12,"Chromodomain Y-like protein 2 OS=Mus musculus GN=Cdyl2 PE=1 SV=1","tr|A0A2B4REW3|A0A2B4REW3_STYPI",3.57e-56,"Chromodomain Y-like protein 2 OS=Stylophora pistillata GN=CDYL2 PE=4 SV=1","ref|XP_020617365.1|",1.75e-97,"heterochromatin protein 1-like [Orbicella faveolata]","GO:0005634; GO:0003824; GO:0035064; GO:0008152","GO:0016021; GO:0005634; GO:0003676"
"evm.TU.chromosome_11.1107_evm.TU.chromosome_11.1108",12.8564178088229,-1.35294988610802,0.423153709250716,-3.19730125609369,0.00138719967169246,0.00951162029148673,"sp|O35409|FOLH1_MOUSE",0,"Glutamate carboxypeptidase 2 OS=Mus musculus GN=Folh1 PE=1 SV=2","tr|A0A1S3IEK3|A0A1S3IEK3_LINUN",0,"putative N-acetylated-alpha-linked acidic dipeptidase OS=Lingula unguis GN=LOC106163514 PE=4 SV=1","ref|XP_020627656.1|",0,"putative N-acetylated-alpha-linked acidic dipeptidase isoform X2 [Orbicella faveolata]","GO:0009986; GO:0016021; GO:0005887; GO:1904492; GO:0004180; GO:0016805; GO:0046872; GO:0004181; GO:0008233; GO:1904493; GO:0035609; GO:0006760; GO:0006508","GO:0016021"
"evm.TU.chromosome_7.214",2.60688258816166,-2.74369822908652,0.858209375246849,-3.19700332835136,0.00138863324231844,0.00951729202540955,"sp|Q80YX1|TENA_MOUSE",3.68e-17,"Tenascin OS=Mus musculus GN=Tnc PE=1 SV=1","tr|A0A1B7UT73|A0A1B7UT73_9NOST",2.63e-51,"Uncharacterized protein OS=Anabaena sp. LE011-02 GN=AN482_21640 PE=4 SV=1","ref|XP_020614589.1|",0,"uncharacterized protein LOC110052763 [Orbicella faveolata]","GO:0005604; GO:0031012; GO:0005576; GO:0005615; GO:0005614; GO:0001968; GO:0045545; GO:0060447; GO:0007155; GO:0071799; GO:0071300; GO:0071305; GO:0060739; GO:0007162; GO:0007528; GO:0042475; GO:0014012; GO:0008284; GO:0010628; GO:0060740; GO:0045471; GO:0071774; GO:0009612; GO:0042060","GO:0016021; GO:0005509; GO:0007154; GO:0097264"
"evm.TU.chromosome_8.2238",25.2781268383204,0.816445021967731,0.255401967005812,3.19670608468396,0.001390064882698,0.00952294558443698,"sp|Q92783|STAM1_HUMAN",1.38e-133,"Signal transducing adapter molecule 1 OS=Homo sapiens GN=STAM PE=1 SV=3","tr|A0A2B4SE01|A0A2B4SE01_STYPI",0,"Signal transducing adapter molecule 1 OS=Stylophora pistillata GN=STAM PE=4 SV=1","ref|XP_022788843.1|",0,"signal transducing adapter molecule 2-like isoform X1 [Stylophora pistillata]","GO:0005829; GO:0031901; GO:0033565; GO:0005070; GO:0044389; GO:0016197; GO:0006886; GO:0016236; GO:0061024; GO:0036258; GO:0042059; GO:1903543; GO:0016579; GO:1903551; GO:0007165","GO:0005622; GO:0006886"
"evm.TU.chromosome_12.3357",16.2788169906857,0.803607050261542,0.251412337654551,3.19637078179403,0.0013916814646035,0.00952986064003139,"sp|P81069|GABP2_MOUSE",6.39e-66,"GA-binding protein subunit beta-2 OS=Mus musculus GN=Gabpb2 PE=1 SV=2","tr|A0A2B4SMN2|A0A2B4SMN2_STYPI",0,"GA-binding protein subunit beta-2 OS=Stylophora pistillata GN=Gabpb2 PE=4 SV=1","ref|XP_020601638.1|",0,"polyglutamine-repeat protein pqn-41-like [Orbicella faveolata]","GO:0005634; GO:0003700; GO:0046982; GO:0042803; GO:0044212; GO:0045944; GO:0006351",""
"evm.TU.chromosome_5.1003",24.618826426058,-1.09949615509314,0.344045174516218,-3.1957900779722,0.00139448528965137,0.00954489604059238,"sp|Q9BYK8|HELZ2_HUMAN",0,"Helicase with zinc finger domain 2 OS=Homo sapiens GN=HELZ2 PE=1 SV=6","tr|A0A2B4RW77|A0A2B4RW77_STYPI",0,"Helicase with zinc finger domain 2 OS=Stylophora pistillata GN=HELZ2 PE=4 SV=1","ref|XP_020604453.1|",0,"helicase with zinc finger domain 2-like isoform X2 [Orbicella faveolata]","GO:0016020; GO:0005654; GO:0005524; GO:0003677; GO:0004386; GO:0030374; GO:0046872; GO:0003723; GO:0045944; GO:0019216; GO:0006351","GO:0004386; GO:0030374; GO:0046872"
"evm.TU.chromosome_2.1833",1.94009540750374,-2.7738863868303,0.868522239273392,-3.19380006797631,0.00140413325769869,0.00960674432414166,"sp|A4IF63|TRIM2_BOVIN",1.31e-11,"Tripartite motif-containing protein 2 OS=Bos taurus GN=TRIM2 PE=2 SV=1","tr|A0A2B4RGU3|A0A2B4RGU3_STYPI",0,"Tripartite motif-containing protein 2 OS=Stylophora pistillata GN=TRIM2 PE=4 SV=1","gb|PFX16376.1|",0,"uncharacterized protein LOC111342310 [Stylophora pistillata]","GO:0005737; GO:0004842; GO:0008270; GO:0043523","GO:0046872"
"evm.TU.chromosome_3.346",106.017499809503,-0.607096611433316,0.190142356096283,-3.19285310173552,0.00140874591953954,0.00962990732019735,NA,NA,NA,"tr|A0A2B4SQB8|A0A2B4SQB8_STYPI",2.23e-83,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene4425 PE=4 SV=1","ref|XP_020625711.1|",0,"ABC transporter F family member 4-like [Orbicella faveolata]",NA,""
"evm.TU.chromosome_8.185",21.2152958651773,-1.33187487171633,0.417127311695158,-3.19296971062322,0.00140817716565369,0.00962990732019735,"sp|Q460N3|PAR15_HUMAN",1.72e-13,"Poly [ADP-ribose] polymerase 15 OS=Homo sapiens GN=PARP15 PE=1 SV=2","tr|A0A2B4RKZ1|A0A2B4RKZ1_STYPI",2.04e-142,"Poly [ADP-ribose] polymerase 14 OS=Stylophora pistillata GN=PARP14 PE=4 SV=1","ref|XP_020616188.1|",0,"poly [ADP-ribose] polymerase 14-like [Orbicella faveolata]","GO:0005634; GO:0003950; GO:0070403; GO:0001191; GO:0000122; GO:0070212; GO:0006351","GO:0003950; GO:0003723"
"evm.TU.chromosome_2.2023",7.29277492770162,3.31636225857756,1.03921169987035,3.1912287544408,0.00141669064594698,0.0096799998642307,"sp|M9NDE3|BARK_DROME",1.28e-55,"Protein bark beetle OS=Drosophila melanogaster GN=bark PE=1 SV=1","tr|A0A2B4RPM8|A0A2B4RPM8_STYPI",0,"Tenascin-X OS=Stylophora pistillata GN=TNXB PE=4 SV=1","ref|XP_020606020.1|",0,"protein bark beetle-like isoform X1 [Orbicella faveolata]","GO:0005912; GO:0005923; GO:0016021; GO:0005886; GO:0005918; GO:0061689; GO:0030246; GO:0005044; GO:0045217; GO:0090557; GO:0035002; GO:0035159; GO:0034976; GO:1904274","GO:0016021; GO:0005886; GO:0005509; GO:0005044; GO:0007156"
"evm.TU.chromosome_3.185",3.18351293364249,-2.97515700435094,0.932633011867166,-3.19006186409225,0.00142242341168566,0.00971286854880692,"sp|B1VEI4|MSHA_CORU7",5.2e-09,"D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109) GN=mshA PE=3 SV=1","tr|A0A2B4R589|A0A2B4R589_STYPI",0,"D-inositol 3-phosphate glycosyltransferase OS=Stylophora pistillata GN=mshA PE=4 SV=1","ref|XP_020624993.1|",0,"uncharacterized protein LOC110062433 [Orbicella faveolata]","GO:0008375; GO:0102710; GO:0046872; GO:0010125","GO:0016740"
"evm.TU.chromosome_3.737",3.41887302089285,-1.88040558326052,0.5894692410061,-3.1899978021772,0.00142273875716516,0.00971286854880692,"sp|P16142|MDH_METFV",6.85e-64,"Malate/(S)-sulfolactate dehydrogenase OS=Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S) GN=mdh PE=1 SV=2","tr|A0A2B4S3S0|A0A2B4S3S0_STYPI",0,"Malate dehydrogenase OS=Stylophora pistillata GN=mdh PE=4 SV=1","ref|XP_020631369.1|",0,"uncharacterized protein LOC110068336 [Orbicella faveolata]","GO:0005737; GO:0030060; GO:0046554; GO:0102155; GO:0006099","GO:0016491"
"evm.TU.chromosome_2.639",7.38269529262173,-1.53552275099714,0.481517985326023,-3.18892086649158,0.00142804964290358,0.00974065151906633,"sp|A4GTP4|ELK1_RAT",1.55e-24,"ETS domain-containing protein Elk-1 OS=Rattus norvegicus GN=Elk1 PE=1 SV=1","tr|A0A2B4SHU3|A0A2B4SHU3_STYPI",3.01e-43,"ETS domain-containing protein Elk-1 OS=Stylophora pistillata GN=Elk1 PE=4 SV=1","ref|XP_020616821.1|",2.04e-91,"ecdysone-induced protein 74EF-like [Orbicella faveolata]","GO:0043679; GO:0005737; GO:0030425; GO:0005739; GO:0043025; GO:0005654; GO:0005634; GO:0003682; GO:0003700; GO:0003690; GO:0000978; GO:0000981; GO:0001085; GO:0001077; GO:0030154; GO:0071480; GO:0071396; GO:0071394; GO:1901216; GO:0045944; GO:0045893; GO:0006355; GO:0071774; GO:0009416","GO:0016021; GO:0005634; GO:0003700; GO:0043565"
"evm.TU.chromosome_14.5251",2.24480731965301,-2.97745434223093,0.933946768516247,-3.18803431052198,0.00143243538365627,0.00976632204452006,NA,NA,NA,"tr|A0A2B4SXH7|A0A2B4SXH7_STYPI",5.96e-16,"Uncharacterized protein OS=Stylophora pistillata GN=AWC38_SpisGene2009 PE=4 SV=1","ref|XP_020601514.1|",7.88e-17,"uncharacterized protein LOC110040600 [Orbicella faveolata]",NA,""
"evm.TU.chromosome_12.1137",7.36511405538199,-1.36113640279532,0.427092941331587,-3.18697939270919,0.00143767017637293,0.0097977565862671,"sp|Q9DA15|THEGL_MOUSE",1.61e-37,"Testicular haploid expressed gene protein-like OS=Mus musculus GN=Thegl PE=2 SV=1","tr|A0A2B4SP89|A0A2B4SP89_STYPI",0,"Testicular haploid expressed gene protein-like OS=Stylophora pistillata GN=Thegl PE=4 SV=1","ref|XP_020611134.1|",0,"dentin sialophosphoprotein-like [Orbicella faveolata]","",""
"evm.TU.chromosome_2.410",1.22141971112311,3.36933791431538,1.05748315951101,3.18618588297271,0.00144161940487463,0.00981614601280147,"sp|P01122|RHO_APLCA",6.79e-106,"Ras-like GTP-binding protein RHO OS=Aplysia californica GN=RHO PE=2 SV=1","tr|B3RIM6|B3RIM6_TRIAD",4.62e-106,"Uncharacterized protein OS=Trichoplax adhaerens GN=TRIADDRAFT_20369 PE=3 SV=1","ref|XP_019635288.1|",3.83e-107,"PREDICTED: rho-related GTP-binding protein RhoA-C [Branchiostoma belcheri]","GO:0005622; GO:0005886; GO:0005525; GO:0003924; GO:0007264","GO:0005622; GO:0016020; GO:0005525; GO:0003924; GO:0007264"
"evm.TU.chromosome_8.2428",9.39792185473515,2.54560554800554,0.799135755227419,3.18544819369409,0.00144529978653263,0.00983693848639623,"sp|Q92038|ACOD_CYPCA",7.96e-125,"Acyl-CoA desaturase OS=Cyprinus carpio PE=2 SV=2","tr|A0A2B4RAF9|A0A2B4RAF9_STYPI",0,"Acyl-CoA desaturase OS=Stylophora pistillata GN=2 PE=4 SV=1","ref|XP_020610221.1|",0,"stearoyl-CoA desaturase 5-like [Orbicella faveolata]","GO:0005789; GO:0016021; GO:0005506; GO:0016491; GO:0004768; GO:0006636","GO:0016021; GO:0016717; GO:0006633"
"evm.TU.chromosome_11.1329",6.96368234830619,1.42000946435478,0.445808046038557,3.18524862207617,0.00144629695014448,0.00983945844495779,"sp|Q9BXW4|MLP3C_HUMAN",3.51e-60,"Microtubule-associated proteins 1A/1B light chain 3C OS=Homo sapiens GN=MAP1LC3C PE=1 SV=1","tr|A0A2B4S8L5|A0A2B4S8L5_STYPI",7.94e-86,"Microtubule-associated proteins 1A/1B light chain 3C OS=Stylophora pistillata GN=MAP1LC3C PE=4 SV=1","gb|PFX25429.1|",1.23e-85,"microtubule-associated proteins 1A/1B light chain 3C-like [Stylophora pistillata]","GO:0005776; GO:0000421; GO:0036464; GO:0031410; GO:0005829; GO:0012505; GO:0005874; GO:0031090; GO:0031625; GO:0035973; GO:0000045; GO:0097352; GO:0000422; GO:0006995; GO:0009267; GO:0016236","GO:0006914"
"evm.TU.chromosome_2.932",4.83516408205032,-2.10469490133234,0.660823358552756,-3.18495839181859,0.00144774822314705,0.00984506428175603,NA,NA,NA,"tr|A0A2B4RNU3|A0A2B4RNU3_STYPI",3.06e-99,"Protein FAM26F OS=Stylophora pistillata GN=Fam26f PE=4 SV=1","ref|XP_022801925.1|",4.43e-123,"uncharacterized protein LOC111339515 isoform X1 [Stylophora pistillata]",NA,"GO:0016021"
"evm.TU.chromosome_12.2831",5.53453941299054,1.64322648341357,0.516057729958725,3.18419120191261,0.0014515909603258,0.00986692079788369,NA,NA,NA,"tr|A0A2B4SHX3|A0A2B4SHX3_STYPI",0,"Tripartite motif-containing protein 2 OS=Stylophora pistillata GN=TRIM2 PE=4 SV=1","ref|XP_020619292.1|",0,"uncharacterized protein LOC110057049 [Orbicella faveolata]",NA,"GO:0046872; GO:0042981"
"evm.TU.chromosome_12.1959",6.56242825592479,1.34296835823059,0.421902317801569,3.18312628673972,0.00145694054006271,0.00989899643994988,"sp|O08791|COE3_MOUSE",0,"Transcription factor COE3 OS=Mus musculus GN=Ebf3 PE=1 SV=1","tr|A0A2B4S4V1|A0A2B4S4V1_STYPI",0,"Transcription factor COE3 OS=Stylophora pistillata GN=Ebf3 PE=4 SV=1","ref|XP_020610074.1|",0,"transcription factor COE2-like [Orbicella faveolata]","GO:0005634; GO:0046872; GO:0000978; GO:0001077; GO:0007275; GO:0045944; GO:0045893","GO:0016021; GO:0005634; GO:0003677; GO:0046872; GO:0007275; GO:0006355; GO:0006351"
"evm.TU.chromosome_4.1418",74.7124218067481,-0.786389884270231,0.247140959379266,-3.18194882080807,0.00146287666425063,0.00993073064247996,"sp|Q6K3R5|NCL2_ORYSJ",2.95e-66,"Sodium/calcium exchanger NCL2 OS=Oryza sativa subsp. japonica GN=NCL2 PE=2 SV=2","tr|A7SMH8|A7SMH8_NEMVE",2.02e-157,"Predicted protein OS=Nematostella vectensis GN=v1g214543 PE=3 SV=1","ref|XP_022780906.1|",0,"sodium/calcium exchanger NCL2-like isoform X1 [Stylophora pistillata]","GO:0016021; GO:0005886; GO:0005509; GO:0005432; GO:0055074","GO:0016021; GO:0005509; GO:0006811; GO:0055085"
"evm.TU.chromosome_4.1859",7.43516010594318,-2.38003335536741,0.74812186030473,-3.18134448630864,0.00146593202882908,0.00994716956008315,"sp|Q8LHH9|SHL2_ORYSJ",2.37e-11,"Probable RNA-dependent RNA polymerase SHL2 OS=Oryza sativa subsp. japonica GN=SHL2 PE=2 SV=1","tr|A0A2B4S3Y0|A0A2B4S3Y0_STYPI",3.46e-161,"Putative RNA-dependent RNA polymerase 1 OS=Stylophora pistillata GN=RDR1 PE=4 SV=1","ref|XP_022793033.1|",2.93e-162,"uncharacterized protein LOC111332044 [Stylophora pistillata]","GO:0005634; GO:0003723; GO:0003968; GO:0048440; GO:0048366; GO:0010492; GO:0010267; GO:0048544; GO:0016246; GO:0009616","GO:0016021; GO:0003723; GO:0003968"
"evm.TU.chromosome_13.3794",19.7899778222037,1.03024077636258,0.323967641690025,3.18007308071934,0.0014723791481189,0.00998659927818762,"sp|Q68F67|DEN1A_XENLA",1.41e-132,"DENN domain-containing protein 1A OS=Xenopus laevis GN=dennd1a PE=2 SV=1","tr|A0A2B4RGA5|A0A2B4RGA5_STYPI",0,"DENN domain-containing protein 1A OS=Stylophora pistillata GN=dennd1a PE=4 SV=1","ref|XP_020627299.1|",0,"DENN domain-containing protein 1B-like [Orbicella faveolata]","GO:0030054; GO:0030136; GO:0030665; GO:0042734; GO:1901981; GO:0032266; GO:0017112; GO:0032456; GO:0006897; GO:0043547; GO:0015031",""
"evm.TU.chromosome_5.2585",1.67803078691509,-3.126510391233,0.983266904683593,-3.17971689715224,0.00147418998456072,0.00999456233593111,"sp|Q1PSW8|LIN41_MOUSE",1.87e-57,"E3 ubiquitin-protein ligase TRIM71 OS=Mus musculus GN=Trim71 PE=1 SV=1","tr|A0A2B4S2D9|A0A2B4S2D9_STYPI",0,"E3 ubiquitin-protein ligase TRIM71 OS=Stylophora pistillata GN=trim71 PE=4 SV=1","ref|XP_020602060.1|",0,"E3 ubiquitin-protein ligase TRIM71-like [Orbicella faveolata]","GO:0000932; GO:0035198; GO:0030371; GO:0061630; GO:0004842; GO:0008270; GO:0061158; GO:0071310; GO:0008543; GO:0000082; GO:0035278; GO:0010586; GO:0017148; GO:0001843; GO:0021915; GO:2000637; GO:0010608; GO:0035196; GO:0051865; GO:0060964; GO:2000177; GO:0051246; GO:0072089","GO:0005622; GO:0016874; GO:0008270"
